Collection,FileName,Xpath
EDORA,03701-metadata.xml,/metadata/mercury/OME_Software_Version
EDORA,03701-metadata.xml,/metadata/mercury/OME_DTD_Version
EDORA,03701-metadata.xml,/metadata/mercury/Contact_Person/Email
EDORA,03701-metadata.xml,/metadata/mercury/Contact_Person/Name
EDORA,03701-metadata.xml,/metadata/mercury/Contact_Person/Phone
EDORA,03701-metadata.xml,/metadata/mercury/Temporal_Resolution
EDORA,03701-metadata.xml,/metadata/mercury/Harvest_Date
EDORA,03701-metadata.xml,/metadata/mercury/File_ID
EDORA,03701-metadata.xml,/metadata/mercury/Spatial_Reference_Method
EDORA,03701-metadata.xml,/metadata/mercury/Spatial_Extent
EDORA,03701-metadata.xml,/metadata/mercury/Search_Text_Link/URL
EDORA,03701-metadata.xml,/metadata/mercury/Search_Text_Link/Label
EDORA,03701-metadata.xml,/metadata/mercury/Other_Link/URL
EDORA,03701-metadata.xml,/metadata/mercury/Other_Link/Label
EDORA,03701-metadata.xml,/metadata/mercury/Other_Link/URL
EDORA,03701-metadata.xml,/metadata/mercury/Other_Link/Label
EDORA,03702-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03702-metadata.xml,/metadata/idinfo/citation/citeinfo/title
EDORA,03702-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink
EDORA,03702-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink
EDORA,03702-metadata.xml,/metadata/idinfo/descript/abstract
EDORA,03702-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate
EDORA,03702-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate
EDORA,03702-metadata.xml,/metadata/idinfo/status/progress
EDORA,03702-metadata.xml,/metadata/idinfo/status/update
EDORA,03702-metadata.xml,/metadata/idinfo/spdom/bounding/westbc
EDORA,03702-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc
EDORA,03702-metadata.xml,/metadata/idinfo/spdom/bounding/northbc
EDORA,03702-metadata.xml,/metadata/idinfo/spdom/bounding/southbc
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekt
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekt
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekt
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekt
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/place/placekt
EDORA,03702-metadata.xml,/metadata/idinfo/keywords/place/placekey
EDORA,03702-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntperp/cntper
EDORA,03702-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntfax
EDORA,03702-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntperp/cntorg
EDORA,03702-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntperp/cntper
EDORA,03702-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntvoice
EDORA,03702-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntfax
EDORA,03702-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntemail
EDORA,03702-metadata.xml,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer
EDORA,03702-metadata.xml,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/accinstr
EDORA,03702-metadata.xml,/metadata/distinfo/resdesc
EDORA,03702-metadata.xml,/metadata/metainfo/metd
EDORA,03702-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper
EDORA,03702-metadata.xml,/metadata/metainfo/metc/cntinfo/cntperp/cntper
EDORA,03702-metadata.xml,/metadata/metainfo/metc/cntinfo/cntvoice
EDORA,03702-metadata.xml,/metadata/metainfo/metc/cntinfo/cntemail
EDORA,03702-metadata.xml,/metadata/metainfo/metstdn
EDORA,03702-metadata.xml,/metadata/mercury/begdate
EDORA,03702-metadata.xml,/metadata/mercury/enddate
EDORA,03702-metadata.xml,/metadata/mercury/Site_Information/Site
EDORA,03702-metadata.xml,/metadata/mercury/Site_Information/Westernmost_Longitude
EDORA,03702-metadata.xml,/metadata/mercury/Site_Information/Easternmost_Longitude
EDORA,03702-metadata.xml,/metadata/mercury/Site_Information/Northernmost_Latitude
EDORA,03702-metadata.xml,/metadata/mercury/Site_Information/Southernmost_Latitude
EDORA,03702-metadata.xml,/metadata/mercury/Keywords
EDORA,03702-metadata.xml,/metadata/mercury/Keywords
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03702-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03702-metadata.xml,/metadata/mercury/Project
EDORA,03702-metadata.xml,/metadata/mercury/Navpath
EDORA,03702-metadata.xml,/metadata/mercury/Navpath
EDORA,03702-metadata.xml,/metadata/mercury/Navpath
EDORA,03702-metadata.xml,/metadata/mercury/Navpath
EDORA,03702-metadata.xml,/metadata/mercury/Navpath
EDORA,03702-metadata.xml,/metadata/mercury/Navpath
EDORA,03702-metadata.xml,/metadata/mercury/Navpath
EDORA,03702-metadata.xml,/metadata/mercury/Navpath
EDORA,03702-metadata.xml,/metadata/mercury/Navpath
EDORA,03702-metadata.xml,/metadata/mercury/Principal_Investigator/Name
EDORA,03702-metadata.xml,/metadata/mercury/Principal_Investigator/Email
EDORA,03702-metadata.xml,/metadata/mercury/Data_Set_Link/URL
EDORA,03702-metadata.xml,/metadata/mercury/Data_Set_Link/Label
EDORA,03702-metadata.xml,/metadata/mercury/Data_Set_Link/Link_Note
EDORA,03702-metadata.xml,/metadata/mercury/Documentation_Link/URL
EDORA,03702-metadata.xml,/metadata/mercury/Documentation_Link/Label
EDORA,03702-metadata.xml,/metadata/mercury/OME_Software_Version
EDORA,03702-metadata.xml,/metadata/mercury/OME_DTD_Version
EDORA,03702-metadata.xml,/metadata/mercury/Contact_Person/Email
EDORA,03702-metadata.xml,/metadata/mercury/Contact_Person/Name
EDORA,03702-metadata.xml,/metadata/mercury/Contact_Person/Phone
EDORA,03702-metadata.xml,/metadata/mercury/Temporal_Resolution
EDORA,03702-metadata.xml,/metadata/mercury/Harvest_Date
EDORA,03702-metadata.xml,/metadata/mercury/File_ID
EDORA,03702-metadata.xml,/metadata/mercury/Spatial_Reference_Method
EDORA,03702-metadata.xml,/metadata/mercury/Spatial_Extent
EDORA,03702-metadata.xml,/metadata/mercury/Search_Text_Link/URL
EDORA,03702-metadata.xml,/metadata/mercury/Search_Text_Link/Label
EDORA,03703-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03703-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03703-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03703-metadata.xml,/metadata/idinfo/citation/citeinfo/title
EDORA,03703-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink
EDORA,03703-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink
EDORA,03703-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink
EDORA,03703-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink
EDORA,03703-metadata.xml,/metadata/idinfo/descript/abstract
EDORA,03703-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate
EDORA,03703-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate
EDORA,03703-metadata.xml,/metadata/idinfo/status/progress
EDORA,03703-metadata.xml,/metadata/idinfo/status/update
EDORA,03703-metadata.xml,/metadata/idinfo/spdom/bounding/westbc
EDORA,03703-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc
EDORA,03703-metadata.xml,/metadata/idinfo/spdom/bounding/northbc
EDORA,03703-metadata.xml,/metadata/idinfo/spdom/bounding/southbc
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekt
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekt
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekt
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/theme/themekt
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/place/placekt
EDORA,03703-metadata.xml,/metadata/idinfo/keywords/place/placekey
EDORA,03703-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntperp/cntper
EDORA,03703-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntfax
EDORA,03703-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntperp/cntorg
EDORA,03703-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntperp/cntper
EDORA,03703-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntvoice
EDORA,03703-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntfax
EDORA,03703-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntemail
EDORA,03703-metadata.xml,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer
EDORA,03703-metadata.xml,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/accinstr
EDORA,03703-metadata.xml,/metadata/metainfo/metd
EDORA,03703-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper
EDORA,03703-metadata.xml,/metadata/metainfo/metc/cntinfo/cntperp/cntper
EDORA,03703-metadata.xml,/metadata/metainfo/metc/cntinfo/cntvoice
EDORA,03703-metadata.xml,/metadata/metainfo/metc/cntinfo/cntemail
EDORA,03703-metadata.xml,/metadata/metainfo/metstdn
EDORA,03703-metadata.xml,/metadata/mercury/begdate
EDORA,03703-metadata.xml,/metadata/mercury/enddate
EDORA,03703-metadata.xml,/metadata/mercury/Site_Information/Site
EDORA,03703-metadata.xml,/metadata/mercury/Site_Information/Westernmost_Longitude
EDORA,03703-metadata.xml,/metadata/mercury/Site_Information/Easternmost_Longitude
EDORA,03703-metadata.xml,/metadata/mercury/Site_Information/Northernmost_Latitude
EDORA,03703-metadata.xml,/metadata/mercury/Site_Information/Southernmost_Latitude
EDORA,03703-metadata.xml,/metadata/mercury/Keywords
EDORA,03703-metadata.xml,/metadata/mercury/Keywords
EDORA,03703-metadata.xml,/metadata/mercury/Keywords
EDORA,03703-metadata.xml,/metadata/mercury/Keywords
EDORA,03703-metadata.xml,/metadata/mercury/Keywords
EDORA,03703-metadata.xml,/metadata/mercury/Keywords
EDORA,03703-metadata.xml,/metadata/mercury/Keywords
EDORA,03703-metadata.xml,/metadata/mercury/Keywords
EDORA,03703-metadata.xml,/metadata/mercury/Keywords
EDORA,03703-metadata.xml,/metadata/mercury/Keywords
EDORA,03703-metadata.xml,/metadata/mercury/Keywords
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Sensor
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Source
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Term
EDORA,03703-metadata.xml,/metadata/mercury/Parameter_Description/Topic
EDORA,03703-metadata.xml,/metadata/mercury/Project
EDORA,03703-metadata.xml,/metadata/mercury/Navpath
EDORA,03703-metadata.xml,/metadata/mercury/Navpath
EDORA,03703-metadata.xml,/metadata/mercury/Navpath
EDORA,03703-metadata.xml,/metadata/mercury/Navpath
EDORA,03703-metadata.xml,/metadata/mercury/Navpath
EDORA,03703-metadata.xml,/metadata/mercury/Navpath
EDORA,03703-metadata.xml,/metadata/mercury/Navpath
EDORA,03703-metadata.xml,/metadata/mercury/Navpath
EDORA,03703-metadata.xml,/metadata/mercury/Navpath
EDORA,03703-metadata.xml,/metadata/mercury/Navpath
EDORA,03703-metadata.xml,/metadata/mercury/Principal_Investigator/Name
EDORA,03703-metadata.xml,/metadata/mercury/Principal_Investigator/Email
EDORA,03703-metadata.xml,/metadata/mercury/Principal_Investigator/Name
EDORA,03703-metadata.xml,/metadata/mercury/Principal_Investigator/Email
EDORA,03703-metadata.xml,/metadata/mercury/Principal_Investigator/Name
EDORA,03703-metadata.xml,/metadata/mercury/Principal_Investigator/Email
EDORA,03703-metadata.xml,/metadata/mercury/Data_Set_Link/URL
EDORA,03703-metadata.xml,/metadata/mercury/Data_Set_Link/Label
EDORA,03703-metadata.xml,/metadata/mercury/Documentation_Link/URL
EDORA,03703-metadata.xml,/metadata/mercury/Documentation_Link/Label
EDORA,03703-metadata.xml,/metadata/mercury/Documentation_Link/URL
EDORA,03703-metadata.xml,/metadata/mercury/Documentation_Link/Label
EDORA,03703-metadata.xml,/metadata/mercury/Documentation_Link/URL
EDORA,03703-metadata.xml,/metadata/mercury/Documentation_Link/Label
EDORA,03703-metadata.xml,/metadata/mercury/OME_Software_Version
EDORA,03703-metadata.xml,/metadata/mercury/OME_DTD_Version
EDORA,03703-metadata.xml,/metadata/mercury/Contact_Person/Email
EDORA,03703-metadata.xml,/metadata/mercury/Contact_Person/Name
EDORA,03703-metadata.xml,/metadata/mercury/Contact_Person/Phone
EDORA,03703-metadata.xml,/metadata/mercury/Temporal_Resolution
EDORA,03703-metadata.xml,/metadata/mercury/Harvest_Date
EDORA,03703-metadata.xml,/metadata/mercury/File_ID
EDORA,03703-metadata.xml,/metadata/mercury/Spatial_Reference_Method
EDORA,03703-metadata.xml,/metadata/mercury/Spatial_Extent
EDORA,03703-metadata.xml,/metadata/mercury/Search_Text_Link/URL
EDORA,03703-metadata.xml,/metadata/mercury/Search_Text_Link/Label
EDORA,03703-metadata.xml,/metadata/mercury/Search_Text_Link/URL
EDORA,03703-metadata.xml,/metadata/mercury/Search_Text_Link/Label
EDORA,03703-metadata.xml,/metadata/mercury/Search_Text_Link/URL
EDORA,03703-metadata.xml,/metadata/mercury/Search_Text_Link/Label
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/origin
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/title
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink
EDORA,03704-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink
EDORA,03704-metadata.xml,/metadata/idinfo/descript/abstract
EDORA,03704-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate
EDORA,03704-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate
EDORA,03704-metadata.xml,/metadata/idinfo/status/progress
EDORA,03704-metadata.xml,/metadata/idinfo/status/update
EDORA,03704-metadata.xml,/metadata/idinfo/spdom/bounding/westbc
EDORA,03704-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc
EDORA,03704-metadata.xml,/metadata/idinfo/spdom/bounding/northbc
EDORA,03704-metadata.xml,/metadata/idinfo/spdom/bounding/southbc
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekt
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekt
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekey
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekt
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/theme/themekt
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/place/placekt
EDORA,03704-metadata.xml,/metadata/idinfo/keywords/place/placekey
EDORA,03704-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntperp/cntper
EDORA,03704-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntfax
EDORA,03704-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntperp/cntorg
EDORA,03704-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntperp/cntper
EDORA,03704-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntvoice
EDORA,03704-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntfax
EDORA,03704-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntemail
EDORA,03704-metadata.xml,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer
EDORA,03704-metadata.xml,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/accinstr
EDORA,03704-metadata.xml,/metadata/distinfo/resdesc
EDORA,03704-metadata.xml,/metadata/metainfo/metd
EDORA,03704-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper
EDORA,03704-metadata.xml,/metadata/metainfo/metc/cntinfo/cntperp/cntper
EDORA,03704-metadata.xml,/metadata/metainfo/metc/cntinfo/cntvoice
EDORA,03704-metadata.xml,/metadata/metainfo/metc/cntinfo/cntemail
EDORA,03704-metadata.xml,/metadata/metainfo/metstdn
EDORA,03704-metadata.xml,/metadata/mercury/begdate
EDORA,03704-metadata.xml,/metadata/mercury/enddate
EDORA,03704-metadata.xml,/metadata/mercury/Site_Information/Site
EDORA,03704-metadata.xml,/metadata/mercury/Site_Information/Westernmost_Longitude
EDORA,03704-metadata.xml,/metadata/mercury/Site_Information/Easternmost_Longitude
EDORA,03704-metadata.xml,/metadata/mercury/Site_Information/Northernmost_Latitude
EDORA,03704-metadata.xml,/metadata/mercury/Site_Information/Southernmost_Latitude
EDORA,03704-metadata.xml,/metadata/mercury/Keywords
EDORA,03704-metadata.xml,/metadata/mercury/Keywords
EDORA,03704-metadata.xml,/metadata/mercury/Keywords
EDORA,03704-metadata.xml,/metadata/mercury/Keywords
EDORA,03704-metadata.xml,/metadata/mercury/Keywords
EDORA,03704-metadata.xml,/metadata/mercury/Keywords
EDORA,03704-metadata.xml,/metadata/mercury/Keywords
EDORA,03704-metadata.xml,/metadata/mercury/Keywords
EDORA,03704-metadata.xml,/metadata/mercury/Keywords
EDORA,03704-metadata.xml,/metadata/mercury/Keywords
EDORA,03704-metadata.xml,/metadata/mercury/Keywords
EDORA,03704-metadata.xml,/metadata/mercury/Keywords
EDORA,03704-metadata.xml,/metadata/mercury/Parameter_Description/Parameter
